"","away_team","home_team","date","result","min","H_pts","H_reb","H_ast","H_stl","H_blk","H_to","H_pf","H_dreb","H_oreb","H_fgpct","H_3pct","H_ftpct","H_eff","A_pts","A_reb","A_ast","A_stl","A_blk","A_to","A_pf","A_dreb","A_oreb","A_fgpct","A_3pct","A_ftpct","A_eff","H_FGM","H_FGA","A_FGM","A_FGA","H_3M","H_3A","A_3M","A_3A","H_FTM","H_FTA","A_FTM","A_FTA","reg_season","pre_allstar","away_team_idx","home_team_idx","team_abbv","away_team_idx"
"195","Minnesota","Memphis","2016-02-19","W",48,109,42,17,13,5,14,24,31,11,0.488,0.333,0.786,124,104,42,25,7,6,20,25,31,11,0.413,0.423,1,120,40,82,31,75,7,21,11,26,22,28,31,31,TRUE,FALSE,8,7,"MEM",8
"196","Minnesota","New Orleans","2016-02-27","L",48,110,42,22,9,4,15,24,35,7,0.464,0.37,0.846,123,112,44,28,9,5,11,21,37,7,0.5,0.333,0.767,138,39,84,42,84,10,27,5,15,22,26,23,30,TRUE,FALSE,8,9,"NOP",8
"197","Minnesota","New Orleans","2016-01-19","W",48,114,40,21,9,6,15,24,28,12,0.506,0.435,0.87,131,99,39,18,10,7,16,21,27,12,0.474,0.214,0.774,110,42,83,36,76,10,23,3,14,20,23,24,31,TRUE,TRUE,8,9,"NOP",8
"198","Minnesota","Oklahoma City","2016-03-11","L",48,96,54,15,3,7,24,24,38,16,0.429,0.222,0.72,96,99,37,22,12,7,12,23,31,6,0.43,0.333,0.857,113,36,84,37,86,6,27,7,21,18,25,18,21,TRUE,FALSE,8,10,"OKC",8
"199","Minnesota","Oklahoma City","2016-01-15","W",48,113,40,31,10,7,6,21,28,12,0.528,0.217,0.636,145,93,45,15,3,2,12,19,29,16,0.4,0.417,0.87,92,47,89,34,85,5,23,5,12,14,22,20,23,TRUE,TRUE,8,10,"OKC",8
"200","Minnesota","Phoenix","2016-03-14","W",48,107,57,22,8,3,23,26,38,19,0.421,0.314,0.8,115,104,36,25,13,4,16,20,30,6,0.44,0.25,0.867,115,40,95,37,84,11,35,4,16,16,20,26,30,TRUE,FALSE,8,11,"PHX",8
"201","Minnesota","Phoenix","2015-12-13","W",48,108,38,28,16,8,14,26,26,12,0.448,0.333,0.833,132,101,38,22,7,4,24,26,29,9,0.452,0.421,0.794,101,39,87,33,73,10,30,8,19,20,24,27,34,TRUE,TRUE,8,11,"PHX",8
"202","Minnesota","Portland","2016-04-09","L",48,105,37,19,2,4,17,20,26,11,0.5,0.375,0.889,108,106,37,24,8,7,11,18,24,13,0.488,0.385,0.76,122,40,80,41,84,9,24,5,13,16,18,19,25,TRUE,FALSE,8,12,"POR",8
"203","Minnesota","Portland","2016-01-31","W",48,96,37,16,7,5,13,21,29,8,0.421,0.222,0.867,100,93,49,20,10,4,16,23,34,15,0.438,0.25,0.679,106,32,76,35,80,6,27,4,16,26,30,19,28,TRUE,TRUE,8,12,"POR",8
"204","Minnesota","Sacramento","2016-04-07","L",48,97,47,19,11,5,19,23,30,17,0.424,0.353,0.905,109,105,43,25,11,4,15,17,30,13,0.45,0.524,0.71,120,36,85,36,80,6,17,11,21,19,21,22,31,TRUE,FALSE,8,13,"SAC",8
"205","Minnesota","Sacramento","2015-11-27","L",48,91,36,21,4,3,15,16,24,12,0.43,0.364,0.6,85,101,46,20,4,3,17,19,34,12,0.481,0.36,0.947,116,37,86,37,77,8,22,9,25,9,15,18,19,TRUE,TRUE,8,13,"SAC",8
"206","Minnesota","San Antonio","2015-12-28","W",48,101,36,25,5,5,16,18,31,5,0.514,0.294,0.786,115,95,32,25,12,4,15,29,26,6,0.476,0.273,0.583,100,37,72,39,82,5,17,3,11,22,28,14,24,TRUE,TRUE,8,14,"SAS",8
"207","Minnesota","Utah","2016-04-01","W",48,98,43,13,9,5,15,11,32,11,0.528,0.364,0.609,110,85,34,25,11,1,15,20,24,10,0.443,0.391,0.6,93,38,72,35,79,8,22,9,23,14,23,6,10,TRUE,FALSE,8,15,"UTA",8
"208","Minnesota","Utah","2016-01-29","W",48,103,40,24,8,5,13,21,30,10,0.526,0.4,0.812,128,90,38,17,9,2,14,13,25,13,0.467,0.2,0.692,94,40,76,35,75,10,25,2,10,13,16,18,26,TRUE,TRUE,8,15,"UTA",8
"209","New Orleans","Dallas","2016-01-02","L",48,98,33,20,10,2,13,17,30,3,0.434,0.4,0.842,100,105,53,19,8,2,19,19,44,9,0.482,0.3,0.792,120,36,83,40,83,10,25,6,20,16,19,19,24,TRUE,TRUE,9,1,"DAL",9
"210","New Orleans","Dallas","2015-11-07","W",48,107,42,20,5,2,9,17,36,6,0.476,0.375,0.818,119,98,42,21,7,6,12,24,35,7,0.453,0.321,0.846,113,40,84,39,86,9,24,9,28,18,22,11,13,TRUE,TRUE,9,1,"DAL",9
"211","New Orleans","Denver","2015-12-20","L",48,125,39,26,5,4,5,25,26,13,0.469,0.486,0.818,139,130,36,24,4,11,10,22,29,7,0.564,0.458,0.795,153,45,96,44,78,17,35,11,24,18,22,31,39,TRUE,TRUE,9,2,"DEN",9
"212","New Orleans","Golden State","2016-03-14","W",48,125,46,30,6,6,18,22,38,8,0.58,0.48,0.826,157,107,40,18,14,3,8,19,23,17,0.376,0.28,0.882,112,47,81,35,93,12,25,7,25,19,23,30,34,TRUE,FALSE,9,3,"GSW",9
"213","New Orleans","Golden State","2015-10-27","W",48,111,56,29,8,7,20,29,35,21,0.427,0.3,0.909,134,95,33,21,9,3,18,26,25,8,0.422,0.333,0.704,87,41,96,35,83,9,30,6,18,20,22,19,27,TRUE,TRUE,9,3,"GSW",9
"214","New Orleans","Houston","2016-03-02","W",48,100,51,20,15,9,21,14,43,8,0.444,0.088,0.658,116,95,43,24,10,3,22,28,37,6,0.4,0.389,0.692,95,36,81,36,90,3,34,14,36,25,38,9,13,TRUE,FALSE,9,4,"HOU",9
"215","New Orleans","Houston","2015-12-02","W",48,108,42,20,9,7,10,23,33,9,0.414,0.296,0.718,114,101,56,20,5,6,23,32,40,16,0.409,0.28,0.88,110,36,87,36,88,8,27,7,25,28,39,22,25,TRUE,TRUE,9,4,"HOU",9
"216","New Orleans","L.A. Clippers","2016-01-10","W",53,114,47,26,8,3,14,24,39,8,0.472,0.333,0.529,121,111,56,20,8,2,14,24,41,15,0.4,0.267,0.793,117,42,89,40,100,12,36,8,30,18,34,23,29,TRUE,TRUE,9,5,"LAC",9
"217","New Orleans","L.A. Clippers","2015-11-27","W",48,111,49,27,6,7,13,20,44,5,0.482,0.368,0.8,138,90,50,20,8,1,12,23,35,15,0.362,0.25,0.739,91,40,83,34,94,7,19,5,20,24,30,17,23,TRUE,TRUE,9,5,"LAC",9
"218","New Orleans","L.A. Lakers","2016-01-12","W",48,95,47,16,7,4,8,17,36,11,0.368,0.207,0.781,99,91,51,20,2,6,11,27,39,12,0.418,0.261,0.643,101,32,87,38,91,6,29,6,23,25,32,9,14,TRUE,TRUE,9,6,"LAL",9
"219","New Orleans","Memphis","2016-03-11","W",53,121,50,27,14,7,10,26,40,10,0.49,0.429,0.656,149,114,58,23,6,6,17,27,43,15,0.438,0.292,0.676,125,47,96,42,96,6,14,7,24,21,32,23,34,TRUE,FALSE,9,7,"MEM",9
"220","New Orleans","Memphis","2016-01-18","W",48,101,40,27,9,3,10,25,29,11,0.467,0.421,0.767,123,99,34,19,8,5,15,22,28,6,0.486,0.316,0.913,110,35,75,36,74,8,19,6,19,23,30,21,23,TRUE,TRUE,9,7,"MEM",9
"221","New Orleans","Minnesota","2016-04-13","W",48,144,43,41,14,8,13,20,38,5,0.651,0.464,0.826,203,109,33,31,7,0,16,16,23,10,0.435,0.367,0.818,108,56,86,40,92,13,28,11,30,19,23,18,22,TRUE,FALSE,9,8,"MIN",9
"222","New Orleans","Minnesota","2016-02-08","L",48,102,50,24,0,9,12,23,39,11,0.444,0.167,0.8,121,116,41,22,7,3,4,25,32,9,0.485,0.417,0.6,127,36,81,47,97,2,12,10,24,28,35,12,20,TRUE,TRUE,9,8,"MIN",9
"223","New Orleans","Oklahoma City","2016-02-11","W",48,121,50,28,4,7,18,20,41,9,0.523,0.375,0.826,147,95,31,17,13,2,7,17,24,7,0.432,0.188,0.667,93,45,86,38,88,12,32,3,16,19,23,16,24,TRUE,TRUE,9,10,"OKC",9
"224","New Orleans","Oklahoma City","2015-11-18","W",48,110,50,19,6,4,14,16,34,16,0.447,0.412,0.675,115,103,40,21,8,4,11,25,30,10,0.453,0.25,1,113,38,85,43,95,7,17,8,32,27,40,9,9,TRUE,TRUE,9,10,"OKC",9
"225","New Orleans","Phoenix","2015-12-18","W",48,104,45,22,10,2,19,27,33,12,0.524,0.375,0.588,117,88,36,13,8,7,21,23,26,10,0.366,0.182,0.842,80,44,84,26,71,6,16,4,22,10,17,32,38,TRUE,TRUE,9,11,"PHX",9
"226","New Orleans","Phoenix","2015-11-25","L",48,114,44,25,8,5,10,26,33,11,0.458,0.385,0.8,130,120,42,20,4,6,14,23,37,5,0.519,0.455,0.765,131,44,96,42,81,10,26,10,22,16,20,26,34,TRUE,TRUE,9,11,"PHX",9
"227","New Orleans","Portland","2015-12-14","W",48,105,50,28,7,5,15,21,40,10,0.432,0.406,0.759,127,101,41,15,9,9,9,22,36,5,0.439,0.32,0.778,114,35,81,36,82,13,32,8,25,22,29,21,27,TRUE,TRUE,9,12,"POR",9
"228","New Orleans","Portland","2015-10-28","W",48,112,51,22,7,4,12,21,45,6,0.5,0.375,0.857,138,94,39,19,7,2,11,17,34,5,0.396,0.333,0.611,88,44,88,36,91,12,32,11,33,12,14,11,18,TRUE,TRUE,9,12,"POR",9
"229","New Orleans","Sacramento","2016-03-16","L",48,108,39,23,7,2,11,18,31,8,0.467,0.5,0.882,118,123,42,26,5,4,8,14,35,7,0.544,0.571,0.812,148,42,90,49,90,9,18,12,21,15,17,13,16,TRUE,FALSE,9,13,"SAC",9
"230","New Orleans","Sacramento","2016-01-13","L",48,97,52,21,4,7,18,15,42,10,0.488,0.261,0.643,115,109,45,27,10,3,7,18,32,13,0.42,0.485,0.818,127,41,84,42,100,6,23,16,33,9,14,9,11,TRUE,TRUE,9,13,"SAC",9
"231","New Orleans","San Antonio","2016-03-30","W",48,100,38,23,10,8,12,18,32,6,0.48,0.5,0.727,122,92,44,27,6,0,17,17,33,11,0.45,0.471,0.667,102,36,75,36,80,12,24,8,17,16,22,12,18,TRUE,FALSE,9,14,"SAS",9
"232","New Orleans","San Antonio","2016-02-03","W",48,110,36,30,6,8,14,13,32,4,0.519,0.6,0.944,136,97,45,21,12,4,16,23,34,11,0.456,0.158,0.857,112,42,81,41,90,9,15,3,19,17,18,12,14,TRUE,TRUE,9,14,"SAS",9
"233","New Orleans","Utah","2015-12-16","L",48,94,34,17,4,4,12,20,29,5,0.478,0.35,0.793,100,104,36,14,9,2,10,24,28,8,0.466,0.476,0.929,114,32,67,34,73,7,20,10,21,23,29,26,28,TRUE,TRUE,9,15,"UTA",9
"234","New Orleans","Utah","2015-11-28","W",48,101,49,18,11,9,15,25,37,12,0.463,0.5,0.762,124,87,35,19,8,4,16,19,31,4,0.42,0.294,0.8,91,38,82,29,69,9,18,5,17,16,21,24,30,TRUE,TRUE,9,15,"UTA",9
"235","Oklahoma City","Dallas","2016-02-24","L",48,103,42,26,10,4,10,21,29,13,0.407,0.321,0.8,118,116,52,28,5,5,13,27,38,14,0.483,0.364,0.818,143,35,86,43,89,9,28,12,33,24,30,18,22,TRUE,FALSE,10,1,"DAL",10
"236","Oklahoma City","Dallas","2016-01-22","L",48,106,33,24,9,6,8,15,26,7,0.46,0.303,0.889,121,109,47,18,3,6,14,19,30,17,0.495,0.267,0.733,119,40,87,45,91,10,33,8,30,16,18,11,15,TRUE,TRUE,10,1,"DAL",10
"237","Oklahoma City","Denver","2016-04-05","L",48,102,38,28,9,4,13,19,28,10,0.42,0.333,0.667,108,124,55,32,10,4,17,21,42,13,0.529,0.455,0.708,160,37,88,46,87,10,30,15,33,18,27,17,24,TRUE,FALSE,10,2,"DEN",10
"238","Oklahoma City","Denver","2016-01-19","L",48,104,48,21,5,6,17,25,36,12,0.422,0.35,0.75,110,110,52,30,11,5,13,28,36,16,0.423,0.214,0.733,131,35,83,41,97,7,20,6,28,27,36,22,30,TRUE,TRUE,10,2,"DEN",10
"239","Oklahoma City","Golden State","2016-03-03","W",48,121,40,33,11,3,8,20,36,4,0.54,0.324,0.762,155,106,46,22,3,4,14,18,35,11,0.465,0.2,0.815,116,47,87,40,86,11,34,4,20,16,21,22,27,TRUE,FALSE,10,3,"GSW",10
"240","Oklahoma City","Golden State","2016-02-06","W",48,116,46,24,7,4,10,23,33,13,0.495,0.269,0.65,131,108,50,22,10,4,15,18,38,12,0.424,0.318,0.784,122,48,97,36,85,7,26,7,22,13,20,29,37,TRUE,TRUE,10,3,"GSW",10
"241","Oklahoma City","Houston","2016-04-03","W",48,118,45,24,11,5,9,24,23,22,0.402,0.31,0.885,130,110,50,21,5,5,19,21,35,15,0.463,0.259,0.844,123,41,102,38,82,13,42,7,27,23,26,27,32,TRUE,FALSE,10,4,"HOU",10
"242","Oklahoma City","Houston","2015-11-02","W",48,110,34,22,18,7,12,22,27,7,0.461,0.31,0.655,121,105,55,17,7,9,24,24,41,14,0.476,0.435,0.682,118,41,89,40,84,9,29,10,23,19,29,15,22,TRUE,TRUE,10,4,"HOU",10
"243","Oklahoma City","L.A. Clippers","2016-03-02","W",48,103,45,26,11,3,6,13,33,12,0.408,0.29,0.667,117,98,63,22,3,8,17,21,45,18,0.398,0.286,0.909,117,40,98,39,98,9,31,10,35,14,21,10,11,TRUE,FALSE,10,5,"LAC",10
"244","Oklahoma City","L.A. Clippers","2015-12-21","L",48,99,45,21,7,3,13,15,34,11,0.471,0.318,0.714,112,100,44,21,10,4,11,16,34,10,0.471,0.235,0.8,119,41,87,40,85,7,22,4,17,10,14,16,20,TRUE,TRUE,10,5,"LAC",10
"245","Oklahoma City","L.A. Lakers","2016-01-08","L",48,113,34,19,9,5,11,22,24,10,0.476,0.346,0.96,124,117,45,17,8,3,13,15,29,16,0.506,0.294,0.846,129,40,84,45,89,9,26,5,17,24,25,22,26,TRUE,TRUE,10,6,"LAL",10
"246","Oklahoma City","L.A. Lakers","2015-12-23","L",48,85,35,19,6,5,10,18,23,12,0.36,0.28,0.636,75,120,61,23,7,13,15,17,42,19,0.537,0.263,0.765,161,32,89,51,95,7,25,5,19,14,22,13,17,TRUE,TRUE,10,6,"LAL",10
"247","Oklahoma City","Memphis","2015-12-08","L",48,88,33,14,6,4,15,17,22,11,0.407,0.214,0.864,79,125,46,31,11,3,12,17,36,10,0.56,0.5,0.783,162,33,81,47,84,3,14,13,26,19,22,18,23,TRUE,TRUE,10,7,"MEM",10
"248","Oklahoma City","Memphis","2015-11-16","W",48,122,34,23,11,4,10,22,22,12,0.44,0.706,0.923,134,114,44,22,7,6,19,28,32,12,0.506,0.417,0.71,125,37,84,41,81,12,17,10,24,36,39,22,31,TRUE,TRUE,10,7,"MEM",10
"249","Oklahoma City","Minnesota","2016-01-27","L",48,123,35,31,6,4,8,16,23,12,0.556,0.357,0.643,141,126,47,23,0,6,12,25,32,15,0.527,0.5,0.952,146,50,90,48,91,5,14,10,20,18,28,20,21,TRUE,TRUE,10,8,"MIN",10
"250","Oklahoma City","Minnesota","2016-01-12","L",48,96,45,22,7,6,18,15,34,11,0.444,0.389,0.739,107,101,41,21,10,3,16,21,33,8,0.464,0.409,0.778,111,36,81,39,84,7,18,9,22,17,23,14,18,TRUE,TRUE,10,8,"MIN",10
"251","Oklahoma City","New Orleans","2016-02-25","W",48,123,39,29,5,6,12,25,25,14,0.522,0.6,0.944,146,119,36,25,4,6,13,15,27,9,0.547,0.421,0.773,133,47,90,47,86,12,20,8,19,17,18,17,22,TRUE,FALSE,10,9,"NOP",10
"252","Oklahoma City","Phoenix","2016-02-08","L",48,106,36,22,9,4,17,30,27,9,0.507,0.091,0.795,116,122,38,23,8,5,14,29,24,14,0.494,0.455,0.767,132,37,73,42,85,1,11,15,33,31,39,23,30,TRUE,TRUE,10,11,"PHX",10
"253","Oklahoma City","Portland","2016-04-06","W",48,120,39,32,11,6,15,23,30,9,0.512,0.455,0.792,147,115,50,18,9,2,17,20,31,19,0.473,0.409,0.645,118,43,84,43,91,15,33,9,22,19,24,20,31,TRUE,FALSE,10,12,"POR",10
"254","Oklahoma City","Portland","2016-01-10","W",48,115,52,27,7,4,16,28,32,20,0.42,0.432,0.857,129,110,42,23,8,6,19,16,34,8,0.487,0.476,0.722,121,42,100,37,76,19,44,10,21,12,14,26,36,TRUE,TRUE,10,12,"POR",10
"255","Oklahoma City","Sacramento","2016-04-09","W",48,114,40,22,12,4,11,23,24,16,0.479,0.406,0.55,123,112,44,24,6,5,21,25,31,13,0.481,0.406,0.75,121,45,94,39,81,13,32,13,32,11,20,21,28,TRUE,FALSE,10,13,"SAC",10
"256","Oklahoma City","Sacramento","2016-02-29","L",48,116,46,28,11,0,10,16,24,22,0.449,0.28,0.684,126,131,47,28,7,3,21,23,37,10,0.573,0.412,0.885,157,48,107,47,82,7,25,14,34,13,19,23,26,TRUE,FALSE,10,13,"SAC",10
"257","Oklahoma City","San Antonio","2016-04-12","W",53,102,42,15,12,8,11,22,31,11,0.425,0.286,0.75,110,98,55,18,7,5,21,23,37,18,0.402,0.24,0.88,107,37,87,35,87,4,14,6,25,24,32,22,25,TRUE,FALSE,10,14,"SAS",10
"258","Oklahoma City","San Antonio","2016-03-12","W",48,93,44,17,12,3,11,17,31,13,0.4,0.167,0.84,103,85,56,18,7,2,19,23,38,18,0.383,0.111,0.84,95,34,85,31,81,4,24,2,18,21,25,21,25,TRUE,FALSE,10,14,"SAS",10
"259","Oklahoma City","Utah","2015-12-11","L",48,90,39,17,7,4,11,16,28,11,0.423,0.286,0.667,93,94,45,14,4,2,13,19,34,11,0.468,0.353,0.875,102,33,78,37,79,8,28,6,17,16,24,14,16,TRUE,TRUE,10,15,"UTA",10
"260","Oklahoma City","Utah","2015-11-23","L",48,89,41,15,11,3,21,18,28,13,0.384,0.263,0.7,81,111,36,22,12,10,16,31,30,6,0.545,0.407,0.889,138,28,73,42,77,5,19,11,27,28,40,16,18,TRUE,TRUE,10,15,"UTA",10
"261","Phoenix","Dallas","2016-01-31","W",48,91,42,15,9,1,14,19,29,13,0.397,0.276,0.913,95,78,44,13,7,6,19,20,33,11,0.365,0.217,0.792,77,31,78,27,74,8,29,5,23,21,23,19,24,TRUE,TRUE,11,1,"DAL",11
"262","Phoenix","Dallas","2015-12-14","W",48,104,41,17,12,1,16,22,36,5,0.494,0.375,0.762,115,94,47,19,9,5,16,23,35,12,0.412,0.36,0.704,103,38,77,33,80,12,32,9,25,16,21,19,27,TRUE,TRUE,11,1,"DAL",11
"263","Phoenix","Denver","2016-03-10","W",48,116,49,27,9,11,11,30,38,11,0.484,0.448,0.789,150,98,52,19,4,4,14,18,36,16,0.371,0.214,0.788,100,44,91,33,89,13,29,6,28,15,19,26,33,TRUE,FALSE,11,2,"DEN",11
"264","Phoenix","Denver","2015-11-20","L",48,107,38,24,8,4,11,22,24,14,0.456,0.208,0.769,115,114,42,22,7,7,19,26,32,10,0.506,0.556,0.76,128,41,90,40,79,5,24,15,27,20,26,19,25,TRUE,TRUE,11,2,"DEN",11
"265","Phoenix","Golden State","2016-03-12","W",48,123,42,28,6,9,8,25,35,7,0.5,0.333,0.848,153,116,47,29,3,3,12,30,38,9,0.489,0.379,0.75,134,42,84,45,92,11,33,11,29,28,33,15,20,TRUE,FALSE,11,3,"GSW",11
"266","Phoenix","Golden State","2015-12-16","W",48,128,49,32,12,4,17,17,40,9,0.523,0.469,0.778,160,103,41,28,11,4,20,20,34,7,0.451,0.227,0.889,115,46,88,41,91,15,32,5,22,21,27,16,18,TRUE,TRUE,11,3,"GSW",11
"267","Phoenix","Houston","2016-04-07","L",48,115,26,26,13,12,18,24,21,5,0.568,0.424,0.607,131,124,47,31,11,2,19,24,27,20,0.468,0.387,0.828,141,42,74,44,94,14,33,12,31,17,28,24,29,TRUE,FALSE,11,4,"HOU",11
"268","Phoenix","L.A. Clippers","2016-02-22","W",48,124,53,29,9,10,16,20,43,10,0.55,0.542,0.657,161,84,41,20,8,2,16,27,31,10,0.352,0.292,0.75,77,44,80,31,88,13,24,7,24,23,35,15,20,TRUE,FALSE,11,5,"LAC",11
"269","Phoenix","L.A. Clippers","2015-11-02","W",48,102,47,20,4,5,11,18,43,4,0.451,0.296,0.87,119,96,55,23,8,1,9,20,39,16,0.367,0.3,0.714,106,37,82,36,98,8,27,9,30,20,23,15,21,TRUE,TRUE,11,5,"LAC",11
"270","Phoenix","L.A. Lakers","2016-03-18","L",48,90,50,21,4,6,12,21,38,12,0.36,0.261,0.846,100,95,57,19,5,6,11,21,40,17,0.36,0.267,0.885,111,31,86,32,89,6,23,8,30,22,26,23,26,TRUE,FALSE,11,6,"LAL",11
"271","Phoenix","L.A. Lakers","2016-01-03","W",48,97,54,26,8,7,15,16,45,9,0.452,0.364,0.765,127,77,45,16,8,4,14,20,36,9,0.36,0.222,0.778,77,38,84,32,89,8,22,6,27,13,17,7,9,TRUE,TRUE,11,6,"LAL",11
"272","Phoenix","Memphis","2016-03-06","L",48,100,38,17,6,3,10,27,26,12,0.4,0.455,0.788,99,109,47,24,3,3,15,23,37,10,0.521,0.429,0.767,130,32,80,37,71,10,22,12,28,26,33,23,30,TRUE,FALSE,11,7,"MEM",11
"273","Phoenix","Memphis","2015-12-06","W",48,95,46,23,8,5,12,16,31,15,0.4,0.333,0.75,105,93,47,20,8,5,18,24,36,11,0.439,0.29,0.706,104,36,90,36,82,5,15,9,31,18,24,12,17,TRUE,TRUE,11,7,"MEM",11
"274","Phoenix","Minnesota","2016-03-28","W",48,121,41,22,10,3,18,18,30,11,0.506,0.269,0.8,131,116,36,22,9,2,21,34,29,7,0.488,0.455,0.826,117,41,81,41,84,7,26,15,33,32,40,19,23,TRUE,FALSE,11,8,"MIN",11
"275","Phoenix","Minnesota","2016-01-17","W",48,117,41,23,11,7,15,25,33,8,0.565,0.389,0.8,146,87,30,16,5,2,15,29,21,9,0.432,0.2,0.56,68,39,69,35,81,7,18,3,15,32,40,14,25,TRUE,TRUE,11,8,"MIN",11
"276","Phoenix","New Orleans","2016-04-09","L",48,100,42,19,8,2,11,26,29,13,0.411,0.333,0.75,99,121,53,27,6,8,17,25,42,11,0.518,0.4,0.806,152,39,95,43,83,7,21,10,25,15,20,25,31,TRUE,FALSE,11,9,"NOP",11
"277","Phoenix","New Orleans","2015-11-22","W",48,122,49,23,11,6,14,26,39,10,0.459,0.367,0.825,144,116,46,17,6,4,15,29,35,11,0.389,0.472,0.879,115,39,85,35,90,11,30,17,36,33,40,29,33,TRUE,TRUE,11,9,"NOP",11
"278","Phoenix","Oklahoma City","2015-12-31","W",48,110,37,29,12,5,13,14,25,12,0.525,0.333,0.792,137,106,37,24,10,3,16,24,26,11,0.524,0.4,0.923,124,42,80,43,82,7,21,8,20,19,24,12,13,TRUE,TRUE,11,10,"OKC",11
"279","Phoenix","Oklahoma City","2015-11-08","W",48,124,52,26,14,8,15,25,35,17,0.521,0.2,0.733,156,103,33,18,7,1,23,25,26,7,0.452,0.438,0.769,87,49,94,38,84,4,20,7,16,22,30,20,26,TRUE,TRUE,11,10,"OKC",11
"280","Phoenix","Portland","2015-10-31","L",48,90,45,20,7,5,16,20,35,10,0.418,0.267,0.571,93,101,48,16,11,6,13,20,37,11,0.415,0.344,0.75,110,33,79,39,94,8,30,11,32,16,28,12,16,TRUE,TRUE,11,12,"POR",11
"281","Phoenix","Sacramento","2016-03-25","W",48,116,52,28,10,7,12,22,40,12,0.444,0.318,0.744,141,94,57,20,4,2,22,27,39,18,0.372,0.281,0.652,88,40,90,35,94,7,22,9,32,29,39,15,23,TRUE,FALSE,11,13,"SAC",11
"282","Phoenix","Sacramento","2016-01-02","W",48,142,46,30,9,2,14,23,36,10,0.609,0.391,0.794,174,119,25,27,9,7,16,28,21,4,0.518,0.345,0.821,126,53,87,43,83,9,23,10,29,27,34,23,28,TRUE,TRUE,11,13,"SAC",11
"283","Phoenix","San Antonio","2015-12-30","W",48,112,46,26,13,5,13,16,40,6,0.566,0.429,0.606,143,79,36,18,6,3,15,23,28,8,0.395,0.278,0.556,70,43,76,32,81,6,14,5,18,20,33,10,18,TRUE,TRUE,11,14,"SAS",11
"284","Phoenix","San Antonio","2015-11-23","W",48,98,38,21,18,3,20,20,27,11,0.512,0.45,0.5,113,84,37,23,13,3,28,17,28,9,0.466,0.368,0.9,92,42,82,34,73,9,20,7,19,5,10,9,10,TRUE,TRUE,11,14,"SAS",11
"285","Phoenix","Utah","2016-03-17","W",48,103,51,21,14,5,16,18,42,9,0.489,0.458,0.667,130,69,43,14,9,1,21,16,33,10,0.341,0.25,0.5,54,43,88,28,82,11,24,6,24,6,9,7,14,TRUE,FALSE,11,15,"UTA",11
"286","Phoenix","Utah","2015-12-21","W",48,110,47,16,8,6,10,16,36,11,0.456,0.36,0.784,126,89,40,12,3,0,13,26,31,9,0.392,0.292,0.909,81,36,79,31,79,9,25,7,24,29,37,20,22,TRUE,TRUE,11,15,"UTA",11
"287","Portland","Dallas","2016-03-20","W",53,132,50,31,7,8,16,21,42,8,0.551,0.6,0.826,168,120,52,25,9,4,14,22,30,22,0.404,0.391,0.643,124,49,89,42,104,15,25,18,46,19,23,18,28,TRUE,FALSE,12,1,"DAL",12
"288","Portland","Denver","2016-01-03","L",48,106,41,20,7,6,8,25,26,15,0.425,0.318,0.646,109,112,42,23,4,3,10,34,34,8,0.506,0.435,0.688,125,34,80,40,79,7,22,10,23,31,48,22,32,TRUE,TRUE,12,2,"DEN",12
"289","Portland","Denver","2015-11-09","W",48,108,47,20,5,7,14,20,39,8,0.519,0.368,0.656,125,104,39,20,6,3,9,22,29,10,0.396,0.345,0.815,103,40,77,36,91,7,19,10,29,21,32,22,27,TRUE,TRUE,12,2,"DEN",12
"290","Portland","Golden State","2016-04-03","W",48,136,43,30,5,8,12,23,32,11,0.568,0.6,0.818,168,111,37,23,8,4,13,16,26,11,0.447,0.375,0.788,116,50,88,38,85,18,30,9,24,18,22,26,33,TRUE,FALSE,12,3,"GSW",12
"291","Portland","Golden State","2016-03-11","W",48,128,56,23,5,5,8,20,40,16,0.449,0.45,0.769,151,112,39,20,4,4,8,23,32,7,0.43,0.528,0.826,118,40,89,37,86,18,40,19,36,30,39,19,23,TRUE,FALSE,12,3,"GSW",12
